0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label,file_name,label_encoded
-432.08875,127.78143,75.873604,51.07835,34.642715,14.325751,3.5579798,-0.43824115,-0.8550108,5.280258,7.200831,4.209111,8.044577,8.336335,-2.9288337,-6.4915075,0.090734944,-2.0974917,-9.693488,-10.502237,-8.083199,-4.073807,1.5824409,1.9926777,-2.259772,-6.8728104,-13.294868,-16.668339,-12.341478,-8.441859,-7.850846,-4.430351,-0.35259682,3.0659137,9.592479,10.072123,-1.7531959,-10.511215,-9.166132,-9.333359,organ,organ_electronic_104-026-050.wav,6
-150.4775,57.282394,-75.540855,52.915077,-54.13114,33.036022,-35.335575,8.51977,-10.535914,-11.3774185,2.7095668,-7.6426926,35.714577,18.483694,37.22449,-0.09600028,-8.09931,-21.324255,-6.931961,17.67916,-8.905948,-23.197512,-18.851076,17.064379,11.349385,7.2802367,1.0110486,17.55047,18.59835,-18.794712,-17.759302,10.319885,13.270111,-9.222297,-3.3637462,-5.842277,-7.1906786,2.6117547,32.434624,17.486483,bass,bass_synthetic_009-072-075.wav,0
-405.59735,38.05629,24.233946,41.795654,17.4239,18.883818,9.178081,8.271902,5.392347,-0.53281426,2.6851728,-3.2920613,-1.3680961,-2.8481874,-3.6273384,-4.2101955,-4.0532107,-4.0674176,-6.5754943,-4.2631216,-6.304861,-6.442974,-6.048594,-6.240958,-5.9313555,-6.5227275,-6.2155924,-6.5674906,-5.93023,-6.759485,-6.2082357,-6.242752,-6.799699,-6.063123,-6.6640034,-6.542447,-6.370199,-6.281194,-6.812728,-6.488252,bass,bass_synthetic_034-045-050.wav,0
-231.10641,239.33757,9.87663,-13.1332445,2.682681,5.765596,16.33812,12.741338,8.861363,7.7400904,6.1858263,5.924088,4.704385,3.4408925,3.1280658,3.1969981,3.6318924,3.920408,3.602901,3.005246,2.5529704,2.375667,2.128666,2.040428,1.8880862,1.9101679,1.8541214,1.5972949,1.5843458,1.3478975,1.2663525,1.0625626,0.86877143,0.83859414,0.7181133,0.7464476,0.64108956,0.62155,0.5136884,0.39121115,bass,bass_synthetic_009-014-050.wav,0
-420.07486,142.68977,50.12155,4.9689946,10.443262,18.550426,10.77528,-0.28799316,-2.1851852,6.6730475,14.963012,9.520782,-3.7657826,-7.484163,-2.1059318,-2.8950822,-8.662172,-4.058958,7.8870087,8.955319,-0.9967337,-6.458384,-4.4178596,-2.3059502,-0.86863226,1.297419,0.88434607,-3.0512195,-6.9816465,-8.5907135,-8.259046,-7.8601723,-8.6394005,-8.442553,-4.900478,-0.7379963,-0.41719562,-3.619895,-6.3477817,-5.74321,keyboard,keyboard_electronic_001-045-050.wav,4
-597.78577,11.975548,-7.617586,-8.02381,-7.0410843,-7.2627616,-5.2932124,1.3280836,9.773416,12.607808,7.4428935,-3.886433,-12.93252,-10.410805,-0.7894081,2.0256977,0.86988795,6.6989775,12.269372,5.4447126,-8.537367,-13.182094,-6.434,-0.29977337,2.9046295,6.620332,7.180948,4.6964936,2.3635173,-4.4878283,-12.397076,-8.401292,3.6009352,8.615419,5.014015,1.5901045,2.791247,1.5067965,-6.461113,-9.20449,keyboard,keyboard_electronic_098-079-127.wav,4
-401.64935,109.614975,16.497066,12.20109,18.53704,7.814006,1.3849623,5.9427094,3.4721239,-15.971101,-30.379372,-29.903475,-19.999086,-5.643868,0.25136557,-8.638624,-12.209217,0.9882899,8.485589,-7.881411,-24.379448,-11.571971,7.517881,1.1754869,-11.82688,-5.4824276,2.2223914,-8.578699,-15.123301,-3.6175265,1.1135504,-7.0125437,-7.845471,-4.6384025,-5.1238856,0.09116941,2.396196,-8.209519,-14.929665,-9.341595,guitar,guitar_acoustic_010-046-127.wav,3
-534.7686,-1.174699,-1.7277714,3.8427303,-1.6638091,-1.7872759,2.0074632,-0.14981349,-2.3421514,1.9876721,-0.40008232,-2.4416087,2.137813,-0.36354417,-2.1739166,1.1558207,0.43732175,-2.3430667,1.0687155,0.75431764,-2.5075593,1.4034967,0.8158869,-1.9010344,0.8503052,1.2266889,-1.6222534,0.43409112,1.6635919,-1.9398087,0.4909134,1.5657638,-1.6134074,0.22079673,1.4185406,-1.1217663,-0.34560093,1.6815292,-1.2584212,-0.5812299,keyboard,keyboard_electronic_098-104-025.wav,4
-482.54968,61.050312,49.532898,36.577957,25.984818,18.475098,13.312008,9.880759,7.736984,6.3254075,5.2575135,4.551117,4.3557925,4.5810094,4.851757,4.7360306,4.0275717,2.8729932,1.6224774,0.5813937,-0.07578908,-0.29428402,-0.18525043,0.018955208,0.18454236,0.35141918,0.5302348,0.6348451,0.7186156,1.0146595,1.5711818,2.0875545,2.292254,2.2574935,2.1721296,2.0443249,1.8233241,1.5989159,1.4600002,1.2881954,bass,bass_synthetic_134-032-127.wav,0
-325.21597,229.52502,-20.06017,-19.470314,-4.487878,4.018676,-7.731676,-6.727492,-4.305113,1.4234258,5.1923013,-6.4004216,-9.210152,-9.948939,-0.77979034,-0.023474215,-2.11613,-1.7785167,-0.3963119,1.5146778,-0.63482064,1.5917766,-0.9801448,-3.344234,-5.177165,-3.9516592,1.8082699,5.4691687,3.4377398,-6.644616,-10.897713,-5.6685348,-1.4241221,-2.1348019,-3.2276237,-3.3555343,-4.443075,-4.2318053,1.9901869,6.422634,guitar,guitar_acoustic_015-022-050.wav,3
-443.40814,83.03455,41.747555,17.842268,11.3486805,5.7390814,-1.0227039,-4.8457103,-7.2751336,-9.468744,-10.410325,-10.72618,-10.756181,-9.283188,-6.4415708,-4.1170406,-3.786599,-5.5273595,-8.277462,-10.774176,-12.288992,-12.495635,-11.452298,-9.662938,-7.6100225,-5.729811,-4.835986,-5.668694,-7.8609896,-9.730687,-9.632723,-8.036267,-7.4996953,-9.462035,-12.065114,-12.63021,-10.641999,-5.8759737,4.027698,19.609337,keyboard,keyboard_electronic_002-052-050.wav,4
-510.22498,4.5961165,-9.04194,5.3020716,-1.8464969,13.761828,11.611098,14.501341,-1.3629975,-17.869282,-0.1938051,20.386848,15.358269,-4.5753994,-5.3505716,-0.57413477,-2.5327125,2.5411,23.401997,6.1573586,-23.214998,-1.0724626,12.565736,4.3028655,9.063911,0.422443,-8.717901,-2.4673605,-8.329074,17.978756,15.288551,-20.733429,-2.2144513,1.0244957,4.326196,4.530512,4.717115,7.912993,-22.28431,-3.271024,keyboard,keyboard_electronic_069-086-075.wav,4
-532.39966,49.97095,29.817705,17.922665,8.923452,0.60339963,-6.519128,-11.615306,-13.528992,-12.960608,-10.873892,-9.344858,-9.079822,-8.890548,-7.539848,-5.2714353,-3.4111528,-1.7762324,-0.36482146,0.3658262,0.5082878,0.2735998,0.18323706,0.28634635,0.24354301,-0.016167348,-0.07660741,-0.060716398,-0.20336504,-0.09171212,-0.44876063,-1.4791774,-2.6589162,-3.9650307,-4.898458,-5.799068,-6.6761723,-7.3327384,-8.457214,-9.564076,bass,bass_electronic_018-049-075.wav,0
-469.9022,100.981155,21.17352,12.725731,7.0429435,0.076860905,-0.910132,-3.1855953,-3.6827886,-3.1740305,-1.8163265,-2.6882567,-3.837644,-4.299839,-4.9780946,-6.247768,-7.9676013,-9.804555,-11.884312,-12.145078,-11.966042,-11.1278515,-8.980104,-7.550571,-6.491798,-5.343413,-4.798656,-6.1317186,-7.9517546,-7.318611,-4.009216,-2.665341,-8.4281435,-16.311537,-16.376413,-7.0343213,6.6209655,23.019794,41.601055,50.317513,keyboard,keyboard_electronic_003-053-127.wav,4
-497.46036,2.1207335,-11.38491,11.38022,-6.59236,-2.9626882,-17.938877,-13.780838,19.036884,12.6059065,-18.12261,12.187588,26.277756,-13.845726,-5.2932353,-8.196583,-2.3000858,11.635428,-23.409557,-1.856807,29.385849,-4.049866,-10.078773,8.816913,3.1195703,0.9837389,-7.3162947,-12.263765,17.331802,7.218575,-23.20308,7.5368443,12.382138,-10.593312,-0.3453631,-5.350466,6.5219474,15.220965,-15.553289,-0.85484976,flute,flute_synthetic_000-107-127.wav,2
-490.02557,73.74292,1.1518422,3.7898514,17.112303,5.7107563,-4.832904,-3.4807608,0.27158776,-3.2743156,-1.7899908,8.091049,5.8574023,-3.85521,-4.138971,-0.41063368,-1.555285,-8.520566,-10.77474,-6.979227,-9.662726,-8.46538,5.3497133,22.412937,40.559803,46.39387,24.616913,-6.3435206,-19.204084,-11.269972,3.565134,8.869249,-2.7545931,-18.191355,-15.427353,4.3731656,12.737941,-1.6493121,-18.902298,-16.270353,keyboard,keyboard_electronic_001-061-075.wav,4
-402.18808,-1.0338343,-86.36442,19.223358,-25.632734,16.293797,-14.942432,10.063546,23.731388,23.366219,29.608397,-7.228867,-13.973026,-14.693736,17.852345,12.887568,-4.2417636,2.0771928,26.727297,25.429876,-23.02192,-25.150045,1.4639254,6.7759523,-4.1658697,9.535568,7.8554025,-6.5614295,11.352402,7.8438416,-29.851038,-15.76759,21.932323,4.46716,4.3565955,2.5735476,-4.201589,13.487336,-8.408189,-26.460384,brass,brass_acoustic_006-079-127.wav,1
-435.15402,32.30275,21.329433,20.390757,18.54642,17.263819,16.52975,15.217482,14.385621,13.397303,12.731427,11.7860365,11.001251,10.286028,9.415526,8.897869,8.127574,7.3316913,6.633726,5.988699,5.462862,4.8850775,4.2898107,3.728237,3.205193,2.497704,1.7507144,1.1236061,0.7206608,0.56011343,0.42398593,0.3015295,0.07152776,-0.20742796,-0.4784934,-0.6594439,-0.8295189,-1.0472465,-1.0421555,-1.0516338,bass,bass_synthetic_098-044-100.wav,0
-568.6532,15.619681,-2.474255,5.604218,14.034065,8.029415,-2.8840356,2.559454,12.025932,5.679567,-3.42821,1.6637789,8.89341,5.565456,1.195188,1.639277,5.7040014,4.570581,1.5993766,5.0333257,4.303242,1.0571688,2.6526873,4.325047,2.1596446,0.08825833,2.4925518,4.469368,0.37086982,-4.2959948,0.8378037,6.0801315,1.2390258,-1.0619546,2.9652102,5.6831927,2.0736604,-3.0137365,0.6149166,3.9812322,keyboard,keyboard_electronic_003-096-127.wav,4
-272.9662,60.790783,-60.709946,26.769949,-47.15125,-13.45741,-25.18367,-12.30086,-17.320414,-19.228758,6.211945,12.670328,34.463367,5.414798,-9.586866,-21.125048,-6.493181,7.0724998,-10.575887,-16.008144,-7.57153,27.704762,26.639185,4.725973,3.442876,11.407879,-2.6380467,-14.434303,7.505985,9.474372,-12.705617,-6.96028,22.863594,8.241067,-3.9673438,4.8980293,-14.843573,-11.029521,10.018576,-7.21437,string,string_acoustic_057-075-075.wav,8
-487.7241,-2.6829505,-30.270294,1.6322135,25.651451,3.7733169,-27.286472,-4.2384443,27.346638,3.6302812,-26.631947,-2.2320874,25.395647,-1.1376162,-19.180199,-1.7510166,16.638765,6.5111823,-21.393753,-2.4198775,20.673613,-2.0373693,-14.861546,-0.003318478,13.29893,1.3544469,-12.900832,-2.0948792,13.101992,2.7698433,-15.591887,1.5569841,12.554596,-3.2943969,-6.7364154,-2.3662446,8.925532,3.7561169,-12.518848,0.28415826,organ,organ_electronic_028-095-025.wav,6
-216.4324,-33.984077,-54.78591,80.02737,-76.746704,36.38811,-39.004562,17.27361,-17.16231,-1.5342171,8.472502,-18.87331,20.44977,-23.360884,11.07549,-14.672075,-5.53755,-18.52668,-21.530134,5.4242597,25.526768,73.24027,81.78542,69.7068,3.8211403,-21.846874,-27.292416,8.717329,31.428463,8.932071,-14.794004,-33.439674,9.238134,23.024544,8.90928,-22.582386,-21.432512,16.207712,13.405204,-25.15878,vocal,vocal_synthetic_003-063-127.wav,9
-552.5895,72.32103,47.94748,33.231525,19.521395,9.352841,0.4184969,-4.262259,-7.9628053,-11.195277,-13.268732,-14.890202,-14.713959,-14.062438,-11.517972,-8.960044,-7.783259,-8.702095,-10.712474,-11.874173,-11.82027,-10.471275,-9.995332,-10.451437,-10.785128,-9.667208,-7.7936954,-7.030109,-8.007605,-10.151582,-12.254079,-14.587188,-15.833152,-15.133321,-13.79134,-13.446187,-13.457067,-11.990398,-8.85059,-2.9245665,guitar,guitar_acoustic_030-051-127.wav,3
-537.6996,-1.1996329,-5.167965,12.4167185,-5.662285,-4.434853,10.782209,-5.232104,-5.333688,11.30119,-6.2994757,-4.4262123,10.8097105,-6.302784,-3.5585697,10.197698,-5.2500496,-3.9277682,10.970621,-5.9686604,-3.2996194,10.433939,-6.4985495,-2.678431,9.140578,-5.822489,-3.4054053,9.405194,-6.3445797,-2.9963517,9.312064,-6.6872034,-1.7483288,8.35784,-5.5039463,-1.9421618,8.568106,-5.5300655,-1.9154723,8.494845,guitar,guitar_electronic_028-105-050.wav,3
-552.97424,1.4328794,-6.278529,0.19699217,3.3304958,2.312448,-4.7479925,-1.5236037,3.8486674,1.9151347,-3.1607716,-3.001455,3.8707883,2.147913,-2.770507,-2.4164271,1.668614,3.5722857,-1.9394355,-3.682709,1.9477465,3.254027,-1.28848,-3.2501671,0.69023484,3.3253782,-0.30829132,-3.171238,-0.42388597,3.5251768,0.5161683,-3.6150022,-0.15188281,2.6147063,0.9115224,-2.2857661,-1.7288646,2.637212,1.6404885,-2.3901846,bass,bass_synthetic_068-094-127.wav,0
-393.05753,94.54102,31.15259,20.130125,7.154991,-0.51855904,-2.2387516,6.354622,3.5110908,-7.5527344,-6.6452465,-14.116222,-3.860864,2.1221068,-12.573048,-12.200272,-20.31667,-17.698652,0.0012563363,16.887684,47.183987,41.477272,12.135575,-5.1282587,-21.343563,-17.846506,-8.1988735,3.9364574,3.665325,-18.108297,-13.308667,-4.0323076,-1.5667266,-0.3424766,-15.682811,-10.526737,-5.6638775,-12.865116,-3.8956778,4.239993,organ,organ_electronic_057-064-050.wav,6
-39.966885,122.12761,-127.73313,107.141594,-83.17254,58.102375,-38.622128,22.407677,-9.73966,-0.7361494,10.800087,-17.069426,20.076332,-20.489788,18.050621,-14.400261,10.451198,-4.6621113,0.1444492,3.8269799,-6.6259584,9.22225,-8.95655,9.341938,-8.121231,5.6925883,-3.472489,1.756165,1.839546,-2.34882,3.9799445,-5.0166206,4.9601536,-4.569601,4.222741,-3.1855264,1.7144109,-0.73140574,-0.6694158,0.72168475,brass,brass_acoustic_046-104-025.wav,1
-413.05185,53.861237,15.355189,3.66296,-1.4383838,-3.7114878,-7.672399,-11.273791,-16.271036,-18.893171,-16.65959,-12.119711,-7.556168,-9.643758,-14.826982,-18.36184,-17.154238,-11.743819,-7.969045,-9.540477,-11.89777,-6.234137,8.645539,28.593868,42.665764,41.0635,25.59764,4.7429175,-9.308077,-8.39555,-0.0183236,2.6262739,-3.9324696,-13.037851,-12.5856285,-1.7176803,4.922028,-0.14132002,-8.634499,-10.49648,guitar,guitar_acoustic_014-061-050.wav,3
-483.05725,15.666242,-2.7862234,-3.5633457,3.4593043,11.881398,13.594435,6.734648,-2.7463613,-6.406657,0.4294019,11.887677,13.966647,2.0400584,-6.718453,-3.9101458,4.042081,12.1758585,11.305298,-0.07056776,-7.4104633,-2.2615118,6.040701,10.135286,7.604972,-2.384863,-7.6410556,-2.911758,5.2332907,10.38911,3.700468,-6.449358,-5.236946,2.1148992,6.9078474,7.8628163,3.8119712,-4.60004,-6.789148,1.3330984,keyboard,keyboard_electronic_003-086-100.wav,4
-502.18958,61.20801,54.721657,46.72045,38.849472,31.570799,24.993542,19.32325,14.659533,10.890555,7.8605165,5.4869094,3.7247043,2.458432,1.4316727,0.35034946,-0.9082474,-2.2533438,-3.5400116,-4.6744723,-5.5829864,-6.2157598,-6.6195683,-6.907066,-7.1085515,-7.141968,-6.9784985,-6.7197027,-6.423877,-6.0031624,-5.4272995,-4.8660975,-4.4631186,-4.1393557,-3.7910159,-3.4925861,-3.3325584,-3.2333817,-3.0913672,-2.9442449,bass,bass_synthetic_134-032-050.wav,0
-566.59564,120.69597,81.54108,57.37674,35.919613,23.612162,14.690026,10.608099,6.1534734,2.9966593,2.9277122,2.4863708,3.047056,1.6870599,-0.08977217,-2.7321808,-5.5426855,-7.7481823,-7.9698515,-5.3650613,-1.8875133,1.0501386,1.108279,-0.054499637,-0.69271344,0.13548133,1.0410548,0.5710121,-0.15006423,-0.1529411,0.4051608,-0.2832436,-1.720509,-2.8414593,-2.9970422,-2.8735294,-3.0335207,-2.6191163,-1.4618169,-0.4891999,guitar,guitar_electronic_028-030-100.wav,3
-298.1057,179.34032,50.66054,11.749251,9.370175,22.104912,13.280262,6.16847,9.060814,3.4141583,0.52692866,9.533264,12.61402,3.0421464,9.438397,5.037638,-2.7963774,0.2617664,-10.292028,-7.66321,-4.3085876,-6.9261928,-2.700863,-3.3979971,-4.148656,-4.9440246,-0.40575612,1.3314879,1.404543,-1.0050138,-8.471578,-4.161233,-5.220728,-3.1883602,1.1268054,-7.2997413,-6.212715,-3.5246713,-2.9543786,-3.2718394,string,string_acoustic_012-029-075.wav,8
-501.9298,61.52931,37.21808,20.973875,12.276328,7.1938386,2.61817,0.31597996,-1.0884308,-3.731666,-6.1961937,-7.554476,-8.806011,-11.124036,-11.374974,-5.385622,7.0964785,20.095919,26.456055,23.652628,13.120856,-0.29540664,-9.415846,-9.532509,-4.7419553,-3.1792927,-6.957458,-10.0083275,-7.9267774,-5.5056124,-8.262437,-13.681637,-13.463241,-5.8835173,3.0378234,10.748667,17.259474,18.961899,11.757395,0.08524393,keyboard,keyboard_acoustic_004-066-050.wav,4
-529.2769,56.86981,5.788037,-12.885865,-12.053379,-8.029709,-10.937021,-13.589149,-11.305464,-12.49968,-12.396016,-10.027361,-11.222479,-11.987035,-11.871856,-14.255014,-16.351435,-12.000885,2.5397553,24.175652,43.983147,47.59109,29.080603,0.65308774,-18.344778,-15.577049,-0.27831432,6.9918694,-2.197959,-15.47223,-14.812821,-2.3387442,3.9827762,-4.2749076,-13.921766,-11.510985,-5.006243,-6.6874423,-9.26611,3.0254276,guitar,guitar_electronic_028-064-050.wav,3
-425.57608,118.02814,69.78037,28.490217,7.1733723,-0.61044824,-3.2463999,-5.752647,-10.035662,-13.237146,-12.677429,-11.265884,-11.728857,-11.497896,-9.041298,-7.4162726,-7.826121,-7.971418,-7.8742056,-9.34232,-10.907724,-10.130359,-7.954237,-5.896624,-3.2993305,-0.45895094,0.4317073,-1.0281222,-3.1895547,-5.388881,-7.4615483,-8.032558,-6.4211016,-3.9976404,-1.9340737,-0.25511354,0.48579946,-0.6157979,-3.1937416,-5.9263544,keyboard,keyboard_electronic_098-045-100.wav,4
-392.28052,-19.354126,-28.725386,32.323128,-11.389333,30.165253,-13.71768,14.7430315,32.480797,30.160975,-16.9763,-22.146406,44.003593,14.635669,-1.6656487,-5.1743565,4.36408,42.997585,3.8672833,-31.58022,36.75859,23.182533,-21.377377,0.8452,12.3657,21.223635,18.51822,-2.2428396,-18.722828,38.164646,20.037378,-34.767063,31.735435,21.24464,-2.8119197,19.364653,-18.820211,22.64281,29.800127,-21.405357,vocal,vocal_synthetic_003-094-050.wav,9
-468.72363,10.211606,-11.45166,1.883061,-11.707075,-1.171824,2.786993,14.420339,24.56087,19.447124,-3.6874623,-22.575214,-13.625286,5.8426175,15.390651,7.4098487,10.357688,15.807429,3.8651087,-25.175953,-20.05565,16.231724,15.493687,6.5523334,12.101622,2.846653,-10.903121,-1.702654,-12.090741,-12.530308,27.723839,18.868618,-7.758785,-5.459333,-7.2477517,-3.4816887,-2.7171395,-9.275967,15.953407,20.39207,keyboard,keyboard_electronic_069-081-075.wav,4
-361.83347,94.74127,-40.53415,-9.163401,-25.461819,-9.839935,-15.821701,-9.861076,-3.2582767,-0.95138115,10.341546,14.508213,32.440163,24.449337,11.093998,1.840259,-3.2078483,0.99881476,11.615052,11.74774,-12.973477,-12.594692,13.89391,28.594963,15.5169935,12.188965,19.839632,2.802369,-17.814306,-21.02056,5.089694,12.383174,-11.987172,-11.714189,1.4440584,9.467497,23.90942,28.871777,1.1943892,-15.745032,reed,reed_acoustic_037-073-050.wav,7
-411.32645,93.90936,41.23707,60.928467,39.330853,-9.9623375,-7.0342484,-2.0762198,-23.793974,-18.565893,1.9676386,-7.4468107,-11.516319,10.735144,5.0796585,-16.180305,-3.9495769,1.2769786,-11.484564,1.1497828,6.2997475,-14.680261,-13.496588,-0.041496992,-6.4028044,-8.970723,2.8025272,1.0085737,-15.308105,-15.028671,-6.428457,-16.895468,-20.25122,-7.8089294,-11.349075,-8.21089,16.122858,22.897827,23.109892,35.46635,organ,organ_electronic_057-053-025.wav,6
-179.72194,52.287235,-71.09646,54.838703,-53.68772,34.815704,-32.514687,6.431223,-14.665171,-11.013626,2.9451358,-16.793858,5.4634066,-24.909649,4.4035068,-5.7655563,23.00352,33.96681,35.122456,23.607262,-14.840065,-16.708675,-12.338703,13.7279005,4.0199294,-1.0171657,-16.850464,-5.3988414,14.308738,0.90107024,-19.242765,-24.544363,13.838347,25.72368,20.77665,11.951105,19.43126,12.471033,-13.550225,-18.453651,bass,bass_synthetic_009-067-025.wav,0
-533.6094,6.994578,-8.434362,-7.5190415,-4.056223,0.18689159,6.2652516,8.125546,1.5100495,-7.865771,-9.576231,-1.1431141,7.9752917,6.4236975,-0.21495374,-2.5232885,-4.8832264,-6.7945147,0.7160088,9.801017,5.7398825,-4.1668816,-6.732882,-3.8563328,0.10525085,4.4887733,5.906929,2.9450884,-3.0860295,-7.938914,-3.2929952,5.962346,6.513303,0.8628347,-1.5866828,-2.6684737,-4.901435,-1.1991299,6.1233425,5.2182264,keyboard,keyboard_electronic_098-084-100.wav,4
-500.00677,54.17319,42.82362,37.191216,27.457365,19.01913,11.898491,4.553885,-1.3391044,-5.0360546,-8.198233,-12.348878,-14.473994,-14.720447,-14.521261,-13.233395,-11.1295395,-9.938138,-8.266523,-5.456963,-4.306839,-3.5758586,-3.3355134,-3.6837842,-3.49422,-3.8521495,-3.7429662,-3.763698,-4.415089,-4.46393,-4.1434503,-4.023547,-3.9278283,-3.2798977,-3.069379,-2.805962,-2.220071,-2.5781934,-3.1318712,-3.9647994,bass,bass_electronic_027-046-100.wav,0
-508.79648,31.814007,18.063507,10.829541,3.2298582,-3.9046376,-8.414078,-10.473107,-9.961076,-9.5358715,-10.150172,-10.728474,-10.902212,-10.739207,-10.266889,-10.242685,-10.891351,-10.492831,-9.229671,-7.2926507,-2.3055165,4.9421287,12.304366,19.181654,22.81712,21.515467,16.506693,9.067605,2.5516,-0.3137401,-1.4916036,-2.8395607,-4.555884,-6.0350256,-5.711607,-4.6569057,-4.8650126,-6.256705,-7.0559654,-5.6738734,bass,bass_synthetic_068-061-075.wav,0
-546.43524,11.89542,-8.719541,16.19811,4.0445743,3.036566,0.8328826,8.05101,4.20486,-1.7952191,4.4071417,3.6897628,2.337503,-2.2710614,3.7316816,2.9048052,-2.3796957,0.6877391,1.1035345,1.075953,-2.7406409,0.5291913,2.3563612,-1.6855494,-0.6808396,0.59936243,0.7680898,-2.4631395,-1.4283586,0.93341506,-1.7870591,-1.4426968,-0.3969515,-0.18567029,-1.3308986,-1.7156487,0.48068115,-0.9441008,-1.3025935,0.35883963,mallet,mallet_acoustic_047-098-050.wav,5
-323.41852,110.72031,-6.6983366,4.185136,-10.560674,-14.198239,-8.340995,-16.520529,-13.725445,-13.468871,-10.784469,0.969838,14.024167,10.46267,-1.4847407,-0.016933464,5.455996,3.5634723,-3.4056573,-1.99319,3.398069,0.7957589,-1.7470765,-1.0317822,-1.3978319,-3.3623428,-2.9248078,1.5837843,5.8465657,3.4807136,-4.767022,-10.415656,-10.063777,-8.549767,-10.771575,-11.676592,-14.596074,-18.99862,-5.8655524,20.413658,reed,reed_acoustic_037-052-075.wav,7
-398.20386,111.67208,43.31037,36.25558,46.252506,36.811028,23.911957,5.431416,-10.6560135,-2.9033194,5.004455,-9.656845,-20.588154,-13.961079,-5.25349,1.0582263,-1.990141,-19.199015,-22.745926,-1.0936235,10.172221,-1.7285583,-8.901501,-3.001649,5.4418073,14.550254,13.856626,-3.8018374,-14.525067,-3.036055,8.526439,5.1372294,-3.6615055,-11.593977,-13.064536,-3.6225674,0.63085705,-8.189807,-9.0241,0.7312413,organ,organ_electronic_104-041-075.wav,6
-546.1737,11.231086,-8.772171,12.476048,1.9006053,-1.4599292,4.2470746,4.2576113,-1.071723,0.5111284,5.621542,0.1853882,-0.6514386,3.0168264,1.2371804,-1.6084385,1.6010298,2.041381,-1.5203592,0.09460946,1.9412389,-0.11659381,-0.25997242,2.6266458,0.5473604,-1.0544494,1.4944278,0.8802678,-1.2638633,-0.28565344,1.1555175,-0.8928436,-0.64179015,1.2607282,-0.39038107,-1.0887437,0.36829343,0.3615111,-0.5539183,0.46391836,mallet,mallet_acoustic_047-101-025.wav,5
-262.0495,69.30478,-78.76722,30.350885,-28.820171,1.7040644,-15.755335,-6.249997,-11.592794,-6.61637,-4.7801256,-2.8572545,0.58979815,-24.082714,3.3998737,-21.135925,-12.83499,2.5866091,-12.902396,-1.3795093,-5.414736,-5.2806826,-0.27724615,-8.734696,-17.532879,-5.868394,-15.080722,-11.029467,0.8551844,19.497137,46.993755,45.26138,39.472042,9.981856,-7.1715055,-14.487708,-4.585582,12.708256,3.752943,-0.03780202,reed,reed_acoustic_011-057-100.wav,7
-414.31586,105.14575,-28.595621,-18.453503,17.102798,6.7294316,-5.359,-10.91824,-10.733051,-3.6582978,-7.5110054,-20.036207,-19.496113,-7.333427,4.937996,21.756317,36.16076,25.713932,-10.980209,-38.109783,-20.22469,14.331303,13.090865,-13.327346,-24.755459,-12.227062,3.0439768,-2.7618046,-12.988652,4.1784577,31.283485,33.324303,12.502161,-5.217266,-6.9431744,-7.4245977,-13.605302,-7.579319,3.1314423,-7.6082425,organ,organ_electronic_001-081-050.wav,6
-159.063,61.96476,-61.5439,65.03445,-53.81945,31.260561,-31.801256,9.003612,-8.690328,-3.838551,1.9807034,-20.33503,5.808356,-20.715815,5.7633295,-14.074871,1.7335498,-4.5245895,-11.1483345,-6.7336555,-12.70387,1.0177119,-6.914615,0.1759998,-15.758589,-8.966683,-14.169052,-12.186476,2.2725968,22.226917,53.333843,55.108154,44.95404,9.80166,-9.275962,-15.609339,-3.1952252,13.385643,14.0834,-2.40786,bass,bass_synthetic_009-057-127.wav,0
-420.26038,66.79961,44.021893,23.988453,11.235786,3.9156628,3.309034,8.9339695,12.5011,7.0558357,-3.5944288,-11.973435,-17.02735,-20.511309,-20.13242,-13.821833,-6.2330074,-4.481786,-9.834249,-17.434929,-21.945347,-21.022903,-15.511896,-8.397153,-2.9194999,-1.0300071,-3.0616322,-7.25011,-9.770962,-7.7300406,-2.0535352,4.8494205,12.743399,21.30549,26.259125,22.95551,13.092141,3.3302715,-2.1082776,-3.6332726,organ,organ_electronic_028-055-025.wav,6
-462.00534,84.75533,-1.4166408,7.480044,1.2657803,10.060465,-21.645258,-11.981742,7.066781,-3.5194395,3.1276715,-7.5053535,-8.623637,-3.241374,-7.014479,-9.407873,-4.9270473,-8.731363,-24.246763,-14.020334,-6.3900924,-0.38681647,26.325825,34.288113,27.418861,11.90348,-14.7720995,-22.519089,-11.140595,4.2768493,9.620663,-4.0762525,-16.219452,-11.18761,4.205941,6.2762675,-10.821227,-15.995374,0.13983476,10.94631,keyboard,keyboard_electronic_078-062-025.wav,4
-515.2336,31.163174,17.08622,9.639633,2.065193,-5.0636544,-9.062643,-9.99826,-8.838321,-9.047839,-11.195882,-12.539548,-11.863399,-10.914024,-10.51353,-10.39881,-10.855236,-10.257097,-7.29731,-1.5086086,6.673107,14.418961,20.378819,22.788784,19.956545,13.98827,6.6247234,0.7694599,-1.1651576,-1.7892064,-2.840502,-4.378478,-5.799021,-5.6148033,-5.0629086,-5.878036,-7.182563,-7.0370564,-5.8548436,-6.3007092,bass,bass_synthetic_068-062-050.wav,0
